"x","y","centerSPOT","centerx","centery","TF0","TF0_ct","TF1","TF1_ct","TF2","TF2_ct"
5020.37793865959,9664.18371008149,"5048x9714",5048,9714,0,"Cytokines",1,"OPCs",2,"OPCs"
5016.53391302501,9762.66985211026,"5048x9714",5048,9714,0,"Cytokines",1,"OPCs",2,"Cytokines"
5024.1166544414,9660.67806775323,"5048x9714",5048,9714,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
5034.2655442068,9773.18195960146,"5048x9714",5048,9714,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
5008.4766635146,9664.48434304502,"5048x9714",5048,9714,0,"Cytokines",1,"Cytokines",2,"OPCs"
5109.50391777057,9685.06958944563,"5048x9714",5048,9714,0,"Cytokines",1,"OPCs",2,"OPCs"
5073.94638977584,9777.358881465,"5048x9714",5048,9714,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
3753.77704950149,5254.4847593967,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Cytokines",2,"OPCs"
3729.33074480095,5301.73840286007,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
3719.51985182967,5258.35454627662,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
3720.98733012291,5302.26220181885,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
3732.58175486397,5240.39611147996,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
3778.94411228313,5262.12129845695,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
3711.01932536677,5249.22332594933,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
3771.05393708969,5248.13868528009,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"OPCs"
3698.49270083709,5285.68426327526,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"OPCs"
3733.42325259713,5321.51622453571,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
3753.76567487401,5231.19271708444,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
3756.64145669207,5228.21472633259,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Mural cells",2,"Cytokines"
3763.98918227766,5323.06650381235,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
3772.70037687874,5328.09843714992,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Mural cells",2,"OPCs"
3782.94554488578,5230.89640255929,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"OPCs"
3778.17041908372,5327.25240685837,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Neurons",2,"OPCs"
3737.24280830757,5214.44002785616,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
3715.43001111813,5214.99661665748,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"Cytokines",2,"Cytokines"
3788.36422776143,5228.50865347061,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"OPCs",2,"OPCs"
3787.49598132613,5227.24271650687,"3741x5277",3741,5277,0,"Macrophages/Microglia cells",1,"OPCs",2,"Cytokines"
4159.01189966373,4058.19538275356,"4155x4079",4155,4079,0,"Endothelial cells",1,"Cytokines",2,"Cytokines"
4130.01967465851,4082.59731581287,"4155x4079",4155,4079,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"OPCs"
4176.77077140527,4064.33699368364,"4155x4079",4155,4079,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
4154.72062903611,4108.52369422183,"4155x4079",4155,4079,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
4179.896731632,4058.53690019647,"4155x4079",4155,4079,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
4120.41202775512,4069.75397553519,"4155x4079",4155,4079,0,"OPCs",1,"OPCs",2,"OPCs"
4125.31789149152,4103.12222171054,"4155x4079",4155,4079,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
4176.74966577418,4113.29056789094,"4155x4079",4155,4079,0,"Cytokines",1,"Cytokines",2,"Cytokines"
4168.90627073444,4040.45745579481,"4155x4079",4155,4079,0,"OPCs",1,"OPCs",2,"OPCs"
4188.22139464342,4051.48817422465,"4155x4079",4155,4079,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
4117.96063721153,4056.39272486888,"4155x4079",4155,4079,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
4108.5677114283,4073.16408492434,"4155x4079",4155,4079,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
4100.65629569044,4069.3981044261,"4155x4079",4155,4079,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
4209.58026528628,4089.03789823233,"4155x4079",4155,4079,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
4203.88245284439,4110.10063519747,"4155x4079",4155,4079,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
4101.60998563887,4102.39368997075,"4155x4079",4155,4079,0,"OPCs",1,"OPCs",2,"Cytokines"
4207.49315872839,4047.35602778846,"4155x4079",4155,4079,0,"Endothelial cells",1,"Neurons",2,"Cytokines"
4099.01936187333,4047.29203791704,"4155x4079",4155,4079,0,"OPCs",1,"Cytokines",2,"OPCs"
4123.04391299992,4018.71265746606,"4155x4079",4155,4079,0,"Neurons",1,"Macrophages/Microglia cells",2,"OPCs"
4126.78383658972,4016.41885016599,"4155x4079",4155,4079,0,"Endothelial cells",1,"Cytokines",2,"Cytokines"
8765.03182950427,10196.8273184802,"8768x10195",8768,10195,0,"Cytokines",1,"Mural cells",2,"Endothelial cells"
8757.99486683317,10218.9983270138,"8768x10195",8768,10195,0,"OPCs",1,"Mural cells",2,"OPCs"
8750.17908758767,10215.2677803285,"8768x10195",8768,10195,0,"Cytokines",1,"Mural cells",2,"Endothelial cells"
8790.23803706608,10167.7285961341,"8768x10195",8768,10195,0,"Cytokines",1,"Mural cells",2,"Endothelial cells"
8808.35914193674,10194.3605283826,"8768x10195",8768,10195,0,"OPCs",1,"Mural cells",2,"Cytokines"
8790.44639632177,10160.1621677683,"8768x10195",8768,10195,0,"Cytokines",1,"Mural cells",2,"OPCs"
8796.49760502304,10230.6063547977,"8768x10195",8768,10195,0,"Endothelial cells",1,"Mural cells",2,"Mural cells"
8756.77104166282,10150.5081387446,"8768x10195",8768,10195,0,"Cytokines",1,"Mural cells",2,"Endothelial cells"
8799.83576107038,10229.4159636226,"8768x10195",8768,10195,0,"Cytokines",1,"Mural cells",2,"OPCs"
8795.44282009365,10235.2688355874,"8768x10195",8768,10195,0,"Cytokines",1,"Mural cells",2,"Epithelial cells"
8808.0586253705,10159.74758975,"8768x10195",8768,10195,0,"Cytokines",1,"Endothelial cells",2,"OPCs"
8712.85872676767,10196.1528142671,"8768x10195",8768,10195,0,"Cytokines",1,"Neurons",2,"Cytokines"
8807.73004101987,10154.3533293773,"8768x10195",8768,10195,0,"OPCs",1,"Neurons",2,"OPCs"
8714.42701470178,10218.9316588697,"8768x10195",8768,10195,0,"Cytokines",1,"Mural cells",2,"Cytokines"
8787.49935049949,10139.212719409,"8768x10195",8768,10195,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
8818.47238104873,10227.9196702928,"8768x10195",8768,10195,0,"Cytokines",1,"Mural cells",2,"OPCs"
8706.64211051121,10201.6589717247,"8768x10195",8768,10195,0,"Endothelial cells",1,"Mural cells",2,"OPCs"
8826.22752023468,10173.4041824011,"8768x10195",8768,10195,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
8711.76534130177,10168.2004045894,"8768x10195",8768,10195,0,"Cytokines",1,"Neurons",2,"Cytokines"
8704.54117196946,10199.1696201596,"8768x10195",8768,10195,0,"Cytokines",1,"OPCs",2,"Cytokines"
9104.45544180083,9352.81450839371,"9113x9356",9113,9356,0,"Macrophages/Microglia cells",1,"Cytokines",2,"Endothelial cells"
9099.7913415674,9359.19893447119,"9113x9356",9113,9356,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Epithelial cells"
9138.71517869029,9351.99344104948,"9113x9356",9113,9356,0,"Endothelial cells",1,"Cytokines",2,"OPCs"
9115.2534931317,9327.35327621617,"9113x9356",9113,9356,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
9095.8948813234,9386.72483411313,"9113x9356",9113,9356,0,"Mural cells",1,"Macrophages/Microglia cells",2,"Endothelial cells"
9148.82337736365,9340.8886939311,"9113x9356",9113,9356,0,"Cytokines",1,"Macrophages/Microglia cells",2,"OPCs"
9100.13948913536,9318.44302697157,"9113x9356",9113,9356,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
9146.93255810234,9316.35844329834,"9113x9356",9113,9356,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
9104.9208511062,9301.65710976528,"9113x9356",9113,9356,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"OPCs"
9079.58788153278,9399.70153907976,"9113x9356",9113,9356,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
9156.22160486114,9321.50831844636,"9113x9356",9113,9356,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
9168.35848785107,9367.83903603751,"9113x9356",9113,9356,0,"Cytokines",1,"Endothelial cells",2,"Endothelial cells"
9067.03356811082,9321.07322897909,"9113x9356",9113,9356,0,"Cytokines",1,"OPCs",2,"Cytokines"
9170.13992028786,9366.10909277641,"9113x9356",9113,9356,0,"OPCs",1,"OPCs",2,"OPCs"
9051.53017178811,9335.57463881106,"9113x9356",9113,9356,0,"Proliferation",1,"Endothelial cells",2,"OPCs"
9080.53548548169,9299.36112075361,"9113x9356",9113,9356,0,"OPCs",1,"Endothelial cells",2,"OPCs"
9122.90743058707,9291.08262257227,"9113x9356",9113,9356,0,"OPCs",1,"Epithelial cells",2,"OPCs"
9171.39632853307,9323.50279235094,"9113x9356",9113,9356,0,"OPCs",1,"OPCs",2,"OPCs"
9154.95432609648,9303.82611425828,"9113x9356",9113,9356,0,"Macrophages/Microglia cells",1,"Cytokines",2,"Cytokines"
9174.06935677279,9328.12624870751,"9113x9356",9113,9356,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
8507.11629440913,6598.4103258737,"8494x6598",8494,6598,0,"OPCs",1,"Cytokines",2,"Cytokines"
8507.85853317449,6577.79898398693,"8494x6598",8494,6598,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
8465.19400476225,6615.67119501,"8494x6598",8494,6598,0,"OPCs",1,"Endothelial cells",2,"Endothelial cells"
8486.13806960444,6633.18955684363,"8494x6598",8494,6598,0,"OPCs",1,"OPCs",2,"OPCs"
8492.76605255882,6559.0532291799,"8494x6598",8494,6598,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
8470.39151466535,6631.81689398226,"8494x6598",8494,6598,0,"OPCs",1,"Cytokines",2,"Cytokines"
8496.9350584126,6555.51850175553,"8494x6598",8494,6598,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
8483.18299652858,6553.29057047064,"8494x6598",8494,6598,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
8489.63762582414,6549.04032295603,"8494x6598",8494,6598,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
8519.17734431103,6555.31848286917,"8494x6598",8494,6598,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
8545.41364804508,6613.23321482565,"8494x6598",8494,6598,0,"OPCs",1,"Endothelial cells",2,"OPCs"
8479.50057609836,6652.65338058484,"8494x6598",8494,6598,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
8438.65587845359,6610.38657802125,"8494x6598",8494,6598,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
8551.19549974838,6578.00561148305,"8494x6598",8494,6598,0,"Cytokines",1,"Macrophages/Microglia cells",2,"OPCs"
8471.046476337,6541.40818527156,"8494x6598",8494,6598,0,"OPCs",1,"OPCs",2,"Cytokines"
8434.02690485738,6609.70319585412,"8494x6598",8494,6598,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
8470.11014661129,6657.63062349907,"8494x6598",8494,6598,0,"Neurons",1,"Endothelial cells",2,"Mural cells"
8551.79973902025,6567.57016833482,"8494x6598",8494,6598,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
8532.08045201402,6652.41526656254,"8494x6598",8494,6598,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
8505.00389633871,6532.08521726843,"8494x6598",8494,6598,0,"OPCs",1,"Endothelial cells",2,"OPCs"
8201.60354191975,5402.32294789421,"8219x5399",8219,5399,0,"Neurons",1,"Cytokines",2,"OPCs"
8209.11595342816,5383.5966413242,"8219x5399",8219,5399,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
8205.99626372207,5424.43530968098,"8219x5399",8219,5399,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
8241.94621676341,5421.59535917887,"8219x5399",8219,5399,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
8242.71598098926,5374.21488991196,"8219x5399",8219,5399,0,"Neurons",1,"OPCs",2,"Cytokines"
8195.36555760468,5429.36663977992,"8219x5399",8219,5399,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
8217.59339642726,5438.48093340583,"8219x5399",8219,5399,0,"Endothelial cells",1,"Cytokines",2,"Cytokines"
8180.29352122274,5390.06327896637,"8219x5399",8219,5399,0,"Neurons",1,"Endothelial cells",2,"Cytokines"
8258.16549563327,5405.65230270547,"8219x5399",8219,5399,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
8185.2912957056,5424.47619314955,"8219x5399",8219,5399,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
8222.5338500633,5354.30537917632,"8219x5399",8219,5399,0,"Neurons",1,"Macrophages/Microglia cells",2,"Cytokines"
8175.69252491521,5384.71815930151,"8219x5399",8219,5399,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
8179.40006050503,5425.94850928082,"8219x5399",8219,5399,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
8202.52795555604,5352.919026146,"8219x5399",8219,5399,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
8260.05863552037,5370.45307311939,"8219x5399",8219,5399,0,"Endothelial cells",1,"Cytokines",2,"OPCs"
8272.4126414962,5423.09175510712,"8219x5399",8219,5399,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
8175.19236982481,5353.62942445251,"8219x5399",8219,5399,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
8197.49479264462,5459.00006822562,"8219x5399",8219,5399,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
8237.23435794101,5336.74149506353,"8219x5399",8219,5399,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
8159.32280527982,5368.86967187907,"8219x5399",8219,5399,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
9873.91021835318,6848.28036389666,"9872x6839",9872,6839,0,"OPCs",1,"Cytokines",2,"OPCs"
9858.32885848058,6832.74408521711,"9872x6839",9872,6839,0,"OPCs",1,"Cytokines",2,"OPCs"
9890.24844355789,6830.30229595562,"9872x6839",9872,6839,0,"OPCs",1,"Endothelial cells",2,"OPCs"
9877.17504304032,6859.23214481647,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"Cytokines"
9887.46393480763,6855.06297545952,"9872x6839",9872,6839,0,"OPCs",1,"Endothelial cells",2,"OPCs"
9859.72323534471,6820.27136712486,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"Cytokines"
9894.83610728342,6823.85699333465,"9872x6839",9872,6839,0,"OPCs",1,"Cytokines",2,"Cytokines"
9902.67691294839,6856.77741628417,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"Cytokines"
9832.15262906318,6827.19976554693,"9872x6839",9872,6839,0,"OPCs",1,"Epithelial cells",2,"Cytokines"
9832.98128499287,6856.18728627235,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"OPCs"
9856.50107114374,6796.52465344999,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"OPCs"
9879.79929974804,6887.65131081482,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"Cytokines"
9829.08974910042,6810.98540960803,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"Cytokines"
9860.29321176434,6787.00114485563,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"OPCs"
9870.84567773289,6784.80604900799,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"Cytokines"
9918.80412372346,6868.99030919049,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"OPCs"
9818.37964672319,6873.4208961715,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"Cytokines"
9896.05355976516,6900.28897330456,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"Cytokines"
9866.28197365833,6772.2235795716,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"Cytokines"
9855.88125726755,6772.77576503346,"9872x6839",9872,6839,0,"OPCs",1,"OPCs",2,"Cytokines"
7660.17069691831,7809.03592142126,"7667x7797",7667,7797,0,"Endothelial cells",1,"Cytokines",2,"OPCs"
7689.54564398031,7810.9058263735,"7667x7797",7667,7797,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
7677.14744138317,7826.47273757641,"7667x7797",7667,7797,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
7704.62425258311,7804.71739053769,"7667x7797",7667,7797,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
7662.36367553929,7757.42980153387,"7667x7797",7667,7797,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
7679.34730917458,7835.92682835317,"7667x7797",7667,7797,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
7660.00829187133,7837.409352702,"7667x7797",7667,7797,0,"Cytokines",1,"Macrophages/Microglia cells",2,"OPCs"
7647.73775244847,7833.42088613744,"7667x7797",7667,7797,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
7622.15966521478,7787.12588509471,"7667x7797",7667,7797,0,"Cytokines",1,"Macrophages/Microglia cells",2,"OPCs"
7633.774106495,7764.90025342059,"7667x7797",7667,7797,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
7702.7339940007,7828.27915071393,"7667x7797",7667,7797,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
7625.23470257126,7823.92468674307,"7667x7797",7667,7797,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
7637.15874505033,7756.10665851769,"7667x7797",7667,7797,0,"Cytokines",1,"Cytokines",2,"Cytokines"
7710.37802611095,7828.56003354174,"7667x7797",7667,7797,0,"OPCs",1,"Cytokines",2,"Cytokines"
7718.08419908205,7779.78091633031,"7667x7797",7667,7797,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
7663.81716582487,7854.39770345832,"7667x7797",7667,7797,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
7604.96269310759,7794.80238637804,"7667x7797",7667,7797,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
7610.93221928258,7767.44389047788,"7667x7797",7667,7797,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
7609.44301267461,7770.08262103546,"7667x7797",7667,7797,0,"OPCs",1,"Endothelial cells",2,"OPCs"
7609.39354359301,7768.58777049461,"7667x7797",7667,7797,0,"OPCs",1,"OPCs",2,"Cytokines"
7033.88622888495,5991.96994516241,"7048x5998",7048,5998,0,"Endothelial cells",1,"Cytokines",2,"Cytokines"
7063.38038222104,5990.15266863201,"7048x5998",7048,5998,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
7062.55449136748,6011.29478459701,"7048x5998",7048,5998,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
7026.84576463423,5997.69523163205,"7048x5998",7048,5998,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
7050.81942558394,5974.22634989734,"7048x5998",7048,5998,0,"Cytokines",1,"Endothelial cells",2,"OPCs"
7039.83742141285,6022.19644595408,"7048x5998",7048,5998,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
7049.35854714143,6023.82285934436,"7048x5998",7048,5998,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
7035.1987710682,6028.91368906183,"7048x5998",7048,5998,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
7043.48006486661,5962.345364415,"7048x5998",7048,5998,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
7043.2325795001,6034.32950609567,"7048x5998",7048,5998,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
7086.95843640441,5988.03556802837,"7048x5998",7048,5998,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
7069.07918884934,6032.51060043161,"7048x5998",7048,5998,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
7053.83988879663,6044.91735745235,"7048x5998",7048,5998,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
7056.72499997275,5950.45339563767,"7048x5998",7048,5998,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
7078.43411368314,6037.6447257724,"7048x5998",7048,5998,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
6993.03083453701,6025.45910596792,"7048x5998",7048,5998,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Mural cells"
6989.52851146914,6020.56175859494,"7048x5998",7048,5998,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
7002.25189050128,5952.30307035731,"7048x5998",7048,5998,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
7032.43200480029,5933.74438661656,"7048x5998",7048,5998,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
7078.50793582556,5938.12060911354,"7048x5998",7048,5998,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
6290.05621360688,4902.79859702868,"6290x4919",6290,4919,0,"Cytokines",1,"Cytokines",2,"OPCs"
6299.02961839772,4895.25737391978,"6290x4919",6290,4919,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
6291.65624274368,4945.38971609996,"6290x4919",6290,4919,0,"OPCs",1,"Cytokines",2,"OPCs"
6273.92567527198,4888.28680788892,"6290x4919",6290,4919,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
6255.06539590235,4921.31478182721,"6290x4919",6290,4919,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
6254.32220101729,4917.7611954663,"6290x4919",6290,4919,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
6318.8677427865,4896.59067637895,"6290x4919",6290,4919,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
6255.12023483308,4889.86900660063,"6290x4919",6290,4919,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
6325.19885938698,4948.28363127461,"6290x4919",6290,4919,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
6338.38813318788,4922.02072089315,"6290x4919",6290,4919,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
6322.98360290338,4877.64400074182,"6290x4919",6290,4919,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
6288.79933751985,4865.92480622696,"6290x4919",6290,4919,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
6247.89248337511,4953.0563583332,"6290x4919",6290,4919,0,"Cytokines",1,"OPCs",2,"OPCs"
6263.40350574537,4870.13098905889,"6290x4919",6290,4919,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
6241.67989006346,4946.91170851854,"6290x4919",6290,4919,0,"Cytokines",1,"OPCs",2,"Cytokines"
6266.45571778392,4867.16805293466,"6290x4919",6290,4919,0,"Cytokines",1,"Epithelial cells",2,"Cytokines"
6350.67494883866,4925.93390788597,"6290x4919",6290,4919,0,"OPCs",1,"Cytokines",2,"Cytokines"
6289.44427092894,4855.53218301704,"6290x4919",6290,4919,0,"Cytokines",1,"OPCs",2,"OPCs"
6225.24066492366,4914.04938074167,"6290x4919",6290,4919,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
6280.40900965922,4985.3149008711,"6290x4919",6290,4919,0,"Cytokines",1,"OPCs",2,"OPCs"
5873.83259561398,7541.02401506723,"5876x7556",5876,7556,0,"Neurons",1,"Cytokines",2,"OPCs"
5856.40725498131,7561.88811777209,"5876x7556",5876,7556,0,"Epithelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
5897.14622571133,7552.67374711156,"5876x7556",5876,7556,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
5859.81507999962,7573.01744753062,"5876x7556",5876,7556,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
5866.3712776254,7530.17128541795,"5876x7556",5876,7556,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
5861.19084459568,7527.22375605632,"5876x7556",5876,7556,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
5868.54035262346,7523.85641378713,"5876x7556",5876,7556,0,"OPCs",1,"Cytokines",2,"Cytokines"
5837.41817692295,7555.61352623725,"5876x7556",5876,7556,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
5861.06715660405,7514.83604994506,"5876x7556",5876,7556,0,"Cytokines",1,"Macrophages/Microglia cells",2,"OPCs"
5885.13661652526,7601.73014063252,"5876x7556",5876,7556,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
5835.51931418321,7579.5662753359,"5876x7556",5876,7556,0,"OPCs",1,"Endothelial cells",2,"OPCs"
5885.41483663933,7508.68097027283,"5876x7556",5876,7556,0,"OPCs",1,"Endothelial cells",2,"OPCs"
5911.21255277848,7590.17390350901,"5876x7556",5876,7556,0,"Cytokines",1,"OPCs",2,"OPCs"
5910.13001509506,7595.4932761453,"5876x7556",5876,7556,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
5833.45652429835,7517.20338429031,"5876x7556",5876,7556,0,"OPCs",1,"Cytokines",2,"Mural cells"
5912.71248782585,7508.7210015185,"5876x7556",5876,7556,0,"OPCs",1,"Endothelial cells",2,"OPCs"
5912.93805262864,7507.98965659407,"5876x7556",5876,7556,0,"Epithelial cells",1,"OPCs",2,"Cytokines"
5938.63675660967,7540.52510530132,"5876x7556",5876,7556,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
5942.86843905618,7552.18219295776,"5876x7556",5876,7556,0,"OPCs",1,"Endothelial cells",2,"OPCs"
5881.39323215757,7623.91693758794,"5876x7556",5876,7556,0,"OPCs",1,"Epithelial cells",2,"Cytokines"
5680.93006136902,8636.46752660884,"5668x8635",5668,8635,0,"OPCs",1,"Cytokines",2,"OPCs"
5683.95462548317,8633.13203638018,"5668x8635",5668,8635,0,"Cytokines",1,"Cytokines",2,"Cytokines"
5644.57745468845,8637.13464471007,"5668x8635",5668,8635,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
5695.2690611846,8629.27984149667,"5668x8635",5668,8635,0,"Cytokines",1,"OPCs",2,"Cytokines"
5635.63623723192,8643.77088019466,"5668x8635",5668,8635,0,"OPCs",1,"Endothelial cells",2,"OPCs"
