"CellID","Interval","BaselineCellType","TargetCellType","Changed"
37979,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
37980,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
37981,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
37982,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
37983,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
37984,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
37985,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
37986,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
37987,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
37988,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
37989,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
37990,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
37991,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
37992,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
37993,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
37994,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
37995,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
37996,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
37997,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
37998,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
37999,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38000,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
38001,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38002,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
38003,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
38004,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38005,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38006,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38007,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
38008,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38009,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38010,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
38011,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38012,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38013,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
38014,"TF0→TF1","Neutrophils","Macrophages/Microglia cells",TRUE
38015,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38016,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
38017,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38018,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38019,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
38020,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
38021,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
38022,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
38023,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38024,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38025,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
38026,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38027,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38028,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38029,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38030,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
38031,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38032,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38033,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38034,"TF0→TF1","Neutrophils","Neutrophils",FALSE
38035,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38036,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38037,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38038,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
38039,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38040,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38041,"TF0→TF1","Neurons","Neutrophils",TRUE
38042,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38043,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38044,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38045,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38046,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38047,"TF0→TF1","Neutrophils","Macrophages/Microglia cells",TRUE
38048,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38049,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38050,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38051,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38052,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38053,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38054,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38055,"TF0→TF1","Astrocytes","Endothelial cells",TRUE
38056,"TF0→TF1","Fibroblasts","Neurons",TRUE
38057,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38058,"TF0→TF1","Astrocytes","Neurons",TRUE
38059,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38060,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38061,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38062,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
38063,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38064,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
38065,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
38066,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
38067,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
38068,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
38069,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38070,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38071,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38072,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38073,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
38074,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
38075,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38076,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
38077,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38078,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38079,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38080,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38081,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38082,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38083,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38084,"TF0→TF1","Neutrophils","Neutrophils",FALSE
38085,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38086,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38087,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38088,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38089,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38090,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38091,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38092,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38093,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38094,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38095,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38096,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38097,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38098,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38099,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38100,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38101,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38102,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38103,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38104,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38105,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38106,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38107,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38108,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38109,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
38110,"TF0→TF1","Neutrophils","Neutrophils",FALSE
38111,"TF0→TF1","Astrocytes","Astrocytes",FALSE
38112,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38113,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38114,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
38115,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38116,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38117,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38118,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38119,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38120,"TF0→TF1","Proliferation","Macrophages/Microglia cells",TRUE
38121,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
38122,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
38123,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
38124,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
38125,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
38126,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
38127,"TF0→TF1","Mesenchymal cells","Fibroblasts",TRUE
38128,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
38129,"TF0→TF1","Mesenchymal cells","Astrocytes",TRUE
38130,"TF0→TF1","Mesenchymal cells","Fibroblasts",TRUE
38131,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38132,"TF0→TF1","Mesenchymal cells","Fibroblasts",TRUE
38133,"TF0→TF1","Neurons","Fibroblasts",TRUE
38134,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38135,"TF0→TF1","Mesenchymal cells","Fibroblasts",TRUE
38136,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38137,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
38138,"TF0→TF1","Neutrophils","Neutrophils",FALSE
38139,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38140,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38141,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38142,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
38143,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38144,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38145,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
38146,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38147,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
38148,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38149,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38150,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38151,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
38152,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
38153,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38154,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38155,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38156,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38157,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38158,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
38159,"TF0→TF1","Endothelial cells","Epithelial cells",TRUE
38160,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38161,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38162,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38163,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38164,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
38165,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
38166,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38167,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38168,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38169,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38170,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38171,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38172,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38173,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
38174,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38175,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38176,"TF0→TF1","Neurons","Fibroblasts",TRUE
38177,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38178,"TF0→TF1","Astrocytes","Endothelial cells",TRUE
38179,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
38180,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38181,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
38182,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38183,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
38184,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
38185,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38186,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
38187,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
38188,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
38189,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
38190,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
38191,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38192,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
38193,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38194,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
38195,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
38196,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
38197,"TF0→TF1","Macrophages/Microglia cells","Oligodendrocytes",TRUE
38198,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38199,"TF0→TF1","Macrophages/Microglia cells","Neurons",TRUE
38200,"TF0→TF1","Macrophages/Microglia cells","Oligodendrocytes",TRUE
38201,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38202,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38203,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38204,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38205,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
38206,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38207,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38208,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38209,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38210,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38211,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38212,"TF0→TF1","Neurons","Fibroblasts",TRUE
38213,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38214,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38215,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38216,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38217,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38218,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38219,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38220,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38221,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
38222,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38223,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38224,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
38225,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38226,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38227,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
38228,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38229,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38230,"TF0→TF1","Neutrophils","Macrophages/Microglia cells",TRUE
38231,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38232,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38233,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38234,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38235,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38236,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38237,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38238,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38239,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38240,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38241,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38242,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38243,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38244,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38245,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38246,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38247,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
38248,"TF0→TF1","Neurons","Fibroblasts",TRUE
38249,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38250,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38251,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38252,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38253,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38254,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38255,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38256,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38257,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38258,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
38259,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38260,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
38261,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38262,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
38263,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38264,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38265,"TF0→TF1","Neutrophils","Macrophages/Microglia cells",TRUE
38266,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
38267,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38268,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
38269,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38270,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38271,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38272,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38273,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
38274,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38275,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
38276,"TF0→TF1","Neutrophils","Astrocytes",TRUE
38277,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
38278,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38279,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38280,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38281,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
38282,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38283,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
38284,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38285,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38286,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38287,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38288,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38289,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38290,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38291,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38292,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38293,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38294,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
38295,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
38296,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
38297,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
38298,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38299,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38300,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38301,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
38302,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38303,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38304,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
38305,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38306,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38307,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38308,"TF0→TF1","Neutrophils","Neurons",TRUE
38309,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38310,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38311,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
38312,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38313,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38314,"TF0→TF1","Fibroblasts","Neurons",TRUE
38315,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38316,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38317,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38318,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38319,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38320,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38321,"TF0→TF1","Neurons","Neutrophils",TRUE
38322,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38323,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38324,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38325,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38326,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38327,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38328,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
38329,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38330,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38331,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
38332,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38333,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38334,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38335,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38336,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
38337,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38338,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38339,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
38340,"TF0→TF1","Fibroblasts","Neurons",TRUE
38341,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
38342,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
38343,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
38344,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
38345,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
38346,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38347,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
38348,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
