"CellID","Interval","BaselineCellType","TargetCellType","Changed"
390,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
391,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
392,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
393,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
394,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
395,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
396,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
397,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
398,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
399,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
400,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
401,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
402,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
403,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
404,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
405,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
406,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
407,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
408,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
409,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
410,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
411,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
412,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
413,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
414,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
415,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
416,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
417,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
418,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
419,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
420,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
421,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
422,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
423,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
424,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
425,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
426,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
427,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
428,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
429,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
430,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
431,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
432,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
433,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
434,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
435,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
436,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
437,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
438,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
439,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
440,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
441,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
442,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
443,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
444,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
445,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
446,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
447,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
448,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
449,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
450,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
451,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
452,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
453,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
454,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
455,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
456,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
457,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
458,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
459,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
460,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
461,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
462,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
463,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
464,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
465,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
466,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
467,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
468,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
469,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
470,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
471,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
472,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
473,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
474,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
475,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
476,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
477,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
478,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
479,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
480,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
481,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
482,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
483,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
484,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
485,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
486,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
487,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
488,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
489,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
490,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
491,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
492,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
493,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
494,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
495,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
496,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
497,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
498,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
499,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
500,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
501,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
502,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
503,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
504,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
505,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
506,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
507,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
508,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
509,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
510,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
511,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
512,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
513,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
514,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
515,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
516,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
517,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
518,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
519,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
520,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
521,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
522,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
523,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
524,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
525,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
526,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
527,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
528,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
529,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
530,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
531,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
532,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
533,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
534,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
535,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
536,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
537,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
538,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
539,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
540,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
541,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
542,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
543,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
544,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
545,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
546,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
547,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
548,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
549,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
550,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
551,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
552,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
553,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
554,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
555,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
556,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
557,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
558,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
559,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
560,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
561,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
562,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
563,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
564,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
565,"TF0→TF1","Endocardial cells","Cardiomyocytes",TRUE
566,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
567,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
568,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
569,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
570,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
571,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
572,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
573,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
574,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
575,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
576,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
577,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
578,"TF0→TF1","Cardiomyocytes","Valve cells",TRUE
579,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
580,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
581,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
582,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
583,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
584,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
585,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
586,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
587,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
588,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
589,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
590,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
591,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
592,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
593,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
594,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
595,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
596,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
597,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
598,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
599,"TF0→TF1","TMSB4X high cells","Immature myocardial cells",TRUE
600,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
601,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
602,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
603,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
604,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
605,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
606,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
607,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
608,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
609,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
610,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
611,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
612,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
613,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
614,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
615,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
616,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
617,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
618,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
619,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
620,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
621,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
622,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
623,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
624,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
625,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
626,"TF0→TF1","Cardiomyocytes","Fibroblast cells",TRUE
627,"TF0→TF1","Cardiomyocytes","Fibroblast cells",TRUE
628,"TF0→TF1","Cardiomyocytes","Fibroblast cells",TRUE
629,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
630,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
631,"TF0→TF1","Cardiomyocytes","Fibroblast cells",TRUE
632,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
633,"TF0→TF1","TMSB4X high cells","Epi-epithelial cells",TRUE
634,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
635,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
636,"TF0→TF1","Cardiomyocytes","Fibroblast cells",TRUE
637,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
638,"TF0→TF1","TMSB4X high cells","Epi-epithelial cells",TRUE
639,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
640,"TF0→TF1","Cardiomyocytes","Epi-epithelial cells",TRUE
641,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
642,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
643,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
644,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
645,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
646,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
647,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
648,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
649,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
650,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
651,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
652,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
653,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
654,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
655,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
656,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
657,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
658,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
659,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
660,"TF0→TF1","Cardiomyocytes","Endocardial cells",TRUE
661,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
662,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
663,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
664,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
665,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
666,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
667,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
668,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
669,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
670,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
671,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
672,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
673,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
674,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
675,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
676,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
677,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
678,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
679,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
680,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
681,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
682,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
683,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
684,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
685,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
686,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
687,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
688,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
689,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
690,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
691,"TF0→TF1","Endocardial cells","Cardiomyocytes",TRUE
692,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
693,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
694,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
695,"TF0→TF1","Endocardial cells","Cardiomyocytes",TRUE
696,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
697,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
698,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
699,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
700,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
701,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
702,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
703,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
704,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
705,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
706,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
707,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
708,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
709,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
710,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
711,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
712,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
713,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
714,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
715,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
716,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
717,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
718,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
719,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
720,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
721,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
722,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
723,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
724,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
725,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
726,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
727,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
728,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
729,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
730,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
731,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
732,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
733,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
734,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
735,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
736,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
737,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
738,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
739,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
740,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
741,"TF0→TF1","Endocardial cells","Cardiomyocytes",TRUE
742,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
743,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
744,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
745,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
746,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
747,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
748,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
749,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
750,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
751,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
752,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
753,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
754,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
755,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
756,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
757,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
758,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
759,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
760,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
761,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
762,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
763,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
764,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
765,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
766,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
767,"TF0→TF1","TMSB4X high cells","Cardiomyocytes",TRUE
768,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
769,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
770,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
771,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
772,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
773,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
774,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
775,"TF0→TF1","Cardiomyocytes","Immature myocardial cells",TRUE
776,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
777,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
778,"TF0→TF1","Cardiomyocytes","Cardiomyocytes",FALSE
